_id,datasetfields_datautility_title,datasetfields_datautility_allowable_uses,datasetfields_metadataschema_url,pid,datasetv2_summary_publisher_name,datasetv2_summary_publisher_memberOf,datasetv2_accessibility_usage_dataUseLimitation,datasetv2_accessibility_usage_dataUseRequirements
6033914c728ddc3804b5e662,Sectra PACS,,https://healthdatagateway.org/detail/8c7abca7-4292-4d1f-b311-c132a7adf109,10bf4c08-6702-44fe-8faa-1280dea6b0c9,BARTS HEALTH,ALLIANCE,[],[]
6033914e728ddc3804b5e663,Sheffield Brain Tissue Bank (SBTB),,https://healthdatagateway.org/detail/6bc36f07-d55a-4a97-afab-29d93dc65bde,bdda7221-7c02-4ced-b7a8-3806a073d981,TISSUE DIRECTORY,ALLIANCE,[],[]
6033914f728ddc3804b5e664,Somerset Cancer Registry,,https://healthdatagateway.org/detail/1e465797-5e54-4667-9120-d373e75be64f,3ec5f1c4-95c0-4b1d-899b-399cec32ad49,BARTS HEALTH,ALLIANCE,[],[]
60339153728ddc3804b5e665,"St Thomas' Hospitals Plasma, serum & DNA Bio bank from patients with antiphospholipid antibodies",,https://healthdatagateway.org/detail/47f57de8-aa71-4df1-af4a-a81e37d4ae8c,425f4534-51c4-4f75-8ca0-d7c731dbd903,TISSUE DIRECTORY,ALLIANCE,[],[]
6033916d728ddc3804b5e666,TNT: Triple Negative breast cancer Trial,,https://healthdatagateway.org/detail/56f3e791-a204-4f67-a4d0-52803148d71a,5f4c825d-d6c3-453e-9667-8cdf2329b6e1,TISSUE DIRECTORY,ALLIANCE,[],[]
6033916f728ddc3804b5e667,TRICON8,,https://healthdatagateway.org/detail/c3b4f4f2-953e-4470-bedd-9d09fd30a508,85113a93-89ed-40e3-a479-33b461b91858,TISSUE DIRECTORY,ALLIANCE,[],[]
60339170728ddc3804b5e668,TRICON8B,,https://healthdatagateway.org/detail/33e4b8c6-23cc-4c5f-a7a5-8380035b6601,ff875c08-58e6-4e33-8ffe-6f51c8364333,TISSUE DIRECTORY,ALLIANCE,[],[]
60339171728ddc3804b5e669,Tayside Biorepository,,https://healthdatagateway.org/detail/47d22aea-cbe9-47d4-8f65-45861d9c5f6f,6ac9b356-00f1-49da-825a-6eb04d18e49d,TISSUE DIRECTORY,ALLIANCE,[],[]
60339177728ddc3804b5e66a,The Cleft Collective,,https://healthdatagateway.org/detail/0d6ab9af-c43b-490d-b39c-2d72de46a661,12288034-00a4-47a8-a779-1cf7a55270e4,TISSUE DIRECTORY,ALLIANCE,[],[]
60339178728ddc3804b5e66b,The Leicester City and County Chronic Kidney Disease Cohort,,https://healthdatagateway.org/detail/039c0b29-63f6-4ce9-8d89-87012a52e44f,4dfec37d-dd24-465f-85ea-30209aff3a26,UNIVERSITY HOSPITALS OF LEICESTER,ALLIANCE,[],[]
6033917e728ddc3804b5e66c,The PEACE Study,,https://healthdatagateway.org/detail/ee4a73ef-fb4e-4926-9fcc-db6b44b1447e,33b1a989-5f61-412e-bdae-b551c92d1ed6,TISSUE DIRECTORY,ALLIANCE,[],[]
6033917f728ddc3804b5e66d,The Primary-Secondary Care Partnership to Improve Outcomes in Chronic Kidney Disease,,https://healthdatagateway.org/detail/a5c088cd-dae6-4c58-b381-a0d273585f4d,d472a895-8587-4503-956e-3bd66d990979,UNIVERSITY HOSPITALS OF LEICESTER,ALLIANCE,[],[]
60339183728ddc3804b5e66e,The Royal College of General Practitioners (RCGP) Research and Surveillance Centre (RSC) primary care sentinel network and database,,https://healthdatagateway.org/detail/664513d6-d766-461d-a69e-206a928cd14f,d5049af5-e351-4b22-8f75-6f3dfc96419b,ROYAL COLLEGE OF GENERAL PRACTITIONERS,ALLIANCE,[],[]
60339195728ddc3804b5e66f,Tissue Access for Patient Benefit (TAPb),,https://healthdatagateway.org/detail/0c50801d-1079-4879-b608-5e8f112b313f,35985f8e-f01a-41cc-a9e2-30299d3d6eed,TISSUE DIRECTORY,ALLIANCE,[],[]
60339196728ddc3804b5e670,Tissue Solutions Ltd,,https://healthdatagateway.org/detail/3c23941a-42a7-4940-b32f-aea743c0dc2a,bbcdc352-e0f7-4672-93a7-134bcf5001b1,TISSUE DIRECTORY,ALLIANCE,[],[]
60339198728ddc3804b5e671,Tommy's National Reproductive Health Biobank,,https://healthdatagateway.org/detail/f99d82da-13eb-42db-ad0d-348be2173535,20639743-9a28-43dd-a8af-7571ece2a7f8,TISSUE DIRECTORY,ALLIANCE,[],[]
6033919a728ddc3804b5e672,TwinsUK,,https://healthdatagateway.org/detail/3ce4870c-5062-4d01-8801-2cf505b979b7,19b4cd38-3828-4bb1-a980-4f7420658965,TISSUE DIRECTORY,ALLIANCE,[],[]
6033919b728ddc3804b5e673,UCL / UCLH Biobank for Studying Health and Disease,,https://healthdatagateway.org/detail/7862c1c2-d4d6-4b3c-aea1-1f15a5b3b5ea,ce533c67-5565-4010-bedf-dca3863a9084,TISSUE DIRECTORY,ALLIANCE,[],[]
6033919c728ddc3804b5e674,UCL Infection DNA Bank,,https://healthdatagateway.org/detail/2bd45ffb-b22f-4f02-968b-f5ab8f9d6342,3e5fb54a-84ec-4888-9a72-4093c6e90dbc,TISSUE DIRECTORY,ALLIANCE,[],[]
603391a6728ddc3804b5e675,UK CLL Trials Biobank,,https://healthdatagateway.org/detail/a06afa88-caba-4354-ac70-d05c67b34dfc,636e216a-072b-4c8b-b867-23b7666d2cb2,TISSUE DIRECTORY,ALLIANCE,[],[]
603391ab728ddc3804b5e676,UK ME/CFS Biobank,,https://healthdatagateway.org/detail/a5163bce-7c03-4e61-8ebc-024939c047a8,d0694e15-b6ba-4a95-962a-dbf627ca207c,TISSUE DIRECTORY,ALLIANCE,[],[]
603391ac728ddc3804b5e677,UK MND Collections,,https://healthdatagateway.org/detail/381413fe-8808-47f8-b8df-e65baa543ae4,89e2d798-c488-4eaf-a50f-a93616093304,TISSUE DIRECTORY,ALLIANCE,[],[]
603391ad728ddc3804b5e678,UK primary Sjogren's syndrome Registry,,https://healthdatagateway.org/detail/12dba445-dfa9-46af-abc0-5bd3701061a7,38fe1a10-ebf9-4dc1-8c35-2e7b33b1f6b5,TISSUE DIRECTORY,ALLIANCE,[],[]
603391ae728ddc3804b5e679,UK real-world lymphoid tissue bank,,https://healthdatagateway.org/detail/1a412ff0-6275-4cab-a485-bb76befc7afe,c9f82f86-79e1-4067-932f-5e6dc939006d,TISSUE DIRECTORY,ALLIANCE,[],[]
603391af728ddc3804b5e67a,UKALL14 Trial,,https://healthdatagateway.org/detail/0faa4c3e-edf5-4ae8-9b26-c59c98e26b57,b5533cb5-0c59-495b-9b11-3c401daeb958,TISSUE DIRECTORY,ALLIANCE,[],[]
603391b0728ddc3804b5e67b,UKCTOCS Longitudinal Women's Cohort (UKLWC),,https://healthdatagateway.org/detail/cb7370a6-a1b0-4473-a32f-ec85ec0155a5,e0b951ba-0f7d-4743-9374-b965042accdd,TISSUE DIRECTORY,ALLIANCE,[],[]
603391b2728ddc3804b5e67c,UNIRAD UK Sample collection,,https://healthdatagateway.org/detail/d6296f3e-ccd9-46a5-acc9-50eb5aa41c56,a1d16f3f-c7e7-41c5-a071-07889bf49ab1,TISSUE DIRECTORY,ALLIANCE,[],[]
603391b5728ddc3804b5e67d,University of Liverpool - GCP Laboratory Facility,,https://healthdatagateway.org/detail/22974866-44c7-4176-9c51-6b57a1dda39d,029b7f0f-911e-46ce-837f-031959f067da,TISSUE DIRECTORY,ALLIANCE,[],[]
603391b6728ddc3804b5e67e,University of Southampton Faculty of Medicine Tissue Bank,,https://healthdatagateway.org/detail/88576066-fb5f-43e2-8af4-0904630b2f1b,786563e9-5377-4d18-8d32-65ff14d53987,TISSUE DIRECTORY,ALLIANCE,[],[]
603391cc728ddc3804b5e67f,VinCaP,,https://healthdatagateway.org/detail/5bb40472-fc5d-4b16-a0a6-d1d42fd1d3e8,e57dd7a2-3c5c-4285-8001-8e2589c395e9,TISSUE DIRECTORY,ALLIANCE,[],[]
603391d0728ddc3804b5e680,Wales Cancer Bank,,https://healthdatagateway.org/detail/6dd6c679-7c5f-4d8e-b1e4-8f1447425e96,37886fb5-d0ae-400f-89eb-78664897bcf2,TISSUE DIRECTORY,ALLIANCE,[],[]
603391d2728ddc3804b5e681,Watch and Wait Trial,,https://healthdatagateway.org/detail/30a0ee0e-d9f9-4341-b00c-2fab8f122b5f,e46dccbf-484d-45d2-a42a-4d308b87c113,TISSUE DIRECTORY,ALLIANCE,[],[]
603391d3728ddc3804b5e682,Wellcome Sanger Institute: Whole Exome Sequencing,Platinum ,https://healthdatagateway.org/detail/f88fa262-525a-4d8a-94bd-cb6f5e7efbf7,cd20517c-2f75-40e9-9ee8-563d32624b55,GUT REACTION,HUB,RESEARCH USE ONLY,"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'RETURN TO DATABASE OR RESOURCE', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603391e7728ddc3804b5e683,York Tissue Bank,,https://healthdatagateway.org/detail/6aebcd6d-10c6-44cd-80d6-b5a90791db4f,71e898d1-db8c-4887-a605-dd6336b92a34,TISSUE DIRECTORY,ALLIANCE,[],[]
603391ef728ddc3804b5e684,eLIXIR - Early Life Data Cross-Linkage in Research,,https://healthdatagateway.org/detail/e443bc67-bc8a-430b-88a9-d3380cd2ae38,c8cd0645-b728-4c62-84b8-036c1d8763be,TISSUE DIRECTORY,ALLIANCE,[],[]
603391f0728ddc3804b5e685,interNational Anaplastic Thyroid Cancer Tissue Bank (iNATT),,https://healthdatagateway.org/detail/6620b221-6909-4106-a49e-f1b5820be2f3,5ef75d71-73ce-4451-9d7a-a39dd82b712f,TISSUE DIRECTORY,ALLIANCE,[],[]
603391f2728ddc3804b5e686,plasmaMATCH,,https://healthdatagateway.org/detail/a6472a29-17db-477c-bb6e-264686c8fc26,5618f65d-23fc-4bd5-9a4c-73e4b330c3a6,TISSUE DIRECTORY,ALLIANCE,[],[]
6034d2189b0a6e8d2b871511,Children’s Kidney Cancers - Great Ormond Street Hospital,Gold ,https://healthdatagateway.org/detail/df23aabd-3e5f-4fc2-aad6-af990cff6f19,3f71bef5-c5a2-400c-a482-2ad30b29a240,DATA-CAN,HUB,GENERAL RESEARCH USE,"['COLLABORATION REQUIRED', 'ETHICS APPROVAL REQUIRED']"
6035d0ace34a6515c8fac725,COVID-19 Staff Testing of Antibody Responses Study (Co-STARS),,https://healthdatagateway.org/detail/e79c5f26-deb0-4531-834d-58912c9fe663,435bfcda-f378-44f6-9387-042d959eb945,GREAT ORMOND STREET HOSPITAL,ALLIANCE,RESEARCH USE ONLY,PROJECT SPECIFIC RESTRICTIONS
60372337d320c267ab3750ac,Cafcass England,,https://healthdatagateway.org/detail/b70900e9-85e9-4dd2-ae4b-02523be4219d,8ee61578-e298-423a-be22-cb0438023e5c,SAIL,ALLIANCE,GENERAL RESEARCH USE,"['PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603773f6886c6f290a1ce600,Comprehensive Patient Records for Cancer Outcomes,Gold ,https://healthdatagateway.org/detail/a337845e-1dde-445b-90cf-91d8b825e3a5,ce4582a8-0985-46c6-b95f-29a5de862d4a,DATA-CAN,HUB,"['GENERAL RESEARCH USE', 'GENETIC STUDIES ONLY', 'RESEARCH SPECIFIC RESTRICTIONS', 'RESEARCH USE ONLY', 'NO LINKAGE']","['COLLABORATION REQUIRED', 'ETHICS APPROVAL REQUIRED']"
603778c5886c6f290a1ce601,Welsh Cancer Intelligence and Surveillance Unit (WCISU),,https://healthdatagateway.org/detail/265cb00e-1731-4370-b748-203d8bd6c416,368ad790-3ad8-4f93-9a7c-0bfb64dc6015,SAIL,ALLIANCE,"['GENERAL RESEARCH USE', 'RESEARCH SPECIFIC RESTRICTIONS']",PROJECT SPECIFIC RESTRICTIONS
6038741ad2941bf64e23f08a,COVIDsortium,,https://healthdatagateway.org/detail/03fb3b18-4419-44f7-a035-9ddfecfcadfc,529f126b-660c-4c31-aeb2-765dac1d9df0,UNIVERSITY COLLEGE LONDON,OTHER,[],[]
6038bf629ecacb57a30f03b6,Clinical response thresholds (acuity) in acutely unwell patients: onset-outcome,Platinum ,https://healthdatagateway.org/detail/391ab58c-3412-4fa0-96f6-fdd5ae380b86,a9018475-452b-4864-bbc3-80eda2067820,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038bfde9ecacb57a30f03b7,"Deeply phenotyped sepsis patients within hospital: onset, treatments & outcomes",Platinum ,https://healthdatagateway.org/detail/273e091c-d0b3-4529-9cd2-4bc1a1b6195a,38ff49e2-dffa-4103-87a8-386f9f424d22,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038bfe09ecacb57a30f03b8,"Deeply-phenotyped hospital COVID patients: severity, acuity, therapies, outcomes",Platinum ,https://healthdatagateway.org/detail/730b3e54-1f59-4c07-b5d6-e6b63e4dda35,16a09f1b-3654-4ec3-9913-fb70cb1e2364,PIONEER,HUB,RESEARCH USE ONLY,PROJECT SPECIFIC RESTRICTIONS
6038bfed9ecacb57a30f03b9,"Demography, interventions & outcomes of patients with Cerebrovascular Disease",Platinum ,https://healthdatagateway.org/detail/a9b50e33-9974-4635-8e52-9c9b3cb87eb2,ddf7f82f-b453-442d-b562-bb0157593831,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038bff79ecacb57a30f03ba,"Diabetic Eye Screening: the Birmingham, Solihull and Black Country Data Set",Platinum ,https://healthdatagateway.org/detail/56c3aabb-cb99-4da9-a6ed-3212c02e6f20,36886b21-12ff-45e7-82bc-fb5308c12450,INSIGHT,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c1939ecacb57a30f03bb,Leeds-IQVIA Collaboration,Gold ,https://healthdatagateway.org/detail/2b40a784-79ea-4403-a4bd-0950a7a36a6c,00b897c7-d50d-486a-af1b-bd94821b58f7,DATA-CAN,HUB,GENERAL RESEARCH USE,"['COLLABORATION REQUIRED', 'ETHICS APPROVAL REQUIRED']"
6038c2d09ecacb57a30f03bc,National Cancer TRE,Gold ,https://healthdatagateway.org/detail/34f9be53-2445-439b-8ca4-f151359d7e46,b5439bc5-8141-4a13-a024-a6db2003b40e,DATA-CAN,HUB,GENERAL RESEARCH USE,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'USER SPECIFIC RESTRICTION']"
6038c3519ecacb57a30f03bd,"OMOP dataset: Hospital COVID patients: severity, acuity, therapies, outcomes",Platinum ,https://healthdatagateway.org/detail/06dee089-8c10-4a8b-aa94-7cb699dc3c80,0eb789bb-0047-46ac-83ff-631f31e98da0,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c3d69ecacb57a30f03be,REal-time Assessment of Community Transmission (REACT-2),,https://healthdatagateway.org/detail/8e5e3ebe-c0ae-458f-bc75-a5a3368d4c2d,25003f25-384c-4264-9c8f-dd8734ee5595,IMPERIAL COLLEGE LONDON,ALLIANCE,[],[]
6038c3e79ecacb57a30f03bf,Risk and outcomes of coagulopathies in acutely unwell adults,Platinum ,https://healthdatagateway.org/detail/81c54c5a-ceb1-487c-820a-437b4dd002ca,bf3fe16c-5377-4571-b5a5-7aa7e796594c,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c40a9ecacb57a30f03c0,Sars-CoV-2 Immunity & REinfection EvaluatioN (SIREN),,https://healthdatagateway.org/detail/a638f8a0-3527-49a8-a269-06db49f051c6,8e0221d4-dcfa-4580-834b-f44421fca3b5,PUBLIC HEALTH ENGLAND,ALLIANCE,[],[]
6038c4629ecacb57a30f03c1,The acute presentation of pregnant women to non-maternity Emergency departments,Platinum ,https://healthdatagateway.org/detail/0942304f-8b91-4258-af9c-3a1801c7e79f,86632207-1e57-4272-b178-ea069a13cae1,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c46c9ecacb57a30f03c2,The impact of ethnicity and multi-morbidity on C19 hospitalised outcomes,Platinum ,https://healthdatagateway.org/detail/3fc555e1-3e36-46dc-bef1-2d94d560bcb2,cfa1ef13-8ae0-4827-8a0f-9d2df5244725,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c4729ecacb57a30f03c3,The impact of hospitalised patients with COPD: from admission to outcome,Platinum ,https://healthdatagateway.org/detail/8fac682b-96be-4e21-a2a9-5fe66c3b35ff,780bf7d0-9ee1-4641-a74f-dc148e361970,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c4819ecacb57a30f03c4,UHB 2020 Winter Society of Acute Medicine Benchmarking Audit,Platinum ,https://healthdatagateway.org/detail/1584af1e-9683-4727-8c9b-9bea8beaa68d,5bf9bf39-3cd7-4a54-994b-9914405f945e,PIONEER,HUB,RESEARCH USE ONLY,INSTITUTION SPECIFIC RESTRICTIONS
6038c4839ecacb57a30f03c5,UHB Eye Image Dataset Release 001,Platinum ,https://healthdatagateway.org/detail/7f4fb30c-2a09-4d75-bed2-114751e06723,21fb56d1-726f-40e3-a998-e4b34ba3e46f,INSIGHT,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
6038c4999ecacb57a30f03c6,VIVALDI 2,,https://healthdatagateway.org/detail/96c73136-da1b-43de-9fd1-9d5e63631b14,12f1ffbc-0ddd-4d6e-b126-2cccf6738658,UNIVERSITY COLLEGE LONDON,OTHER,[],[]
6038c4a09ecacb57a30f03c7,Ventilation strategies for patients on intensive care,Platinum ,https://healthdatagateway.org/detail/f8a268c1-831c-4c80-b62c-e254a572b9a0,1a66dbc1-4f06-455c-85fc-68b372575cad,PIONEER,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
603968549d482a45f48eaf21,Avon Longitudinal Study of Parents and Children,,https://healthdatagateway.org/detail/71b8569c-b582-499c-85aa-909b825f6ea6,255d70c6-9a50-4b62-adc0-44216606a216,AVON LONGITUDINAL STUDY OF PARENTS AND CHILDREN,ALLIANCE,GENERAL RESEARCH USE,NOT FOR PROFIT USE
603969439d482a45f48eaf23,Cancer Registration Data,,https://healthdatagateway.org/detail/0e07413c-892c-4f06-bd22-2a917eb5c905,2ed7bbbc-80db-46c2-a45b-632dda40794b,NHS DIGITAL,ALLIANCE,[],"['INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE']"
60396cd39d482a45f48eaf26,Moorfields AMD Dataset Release 002,Platinum ,https://healthdatagateway.org/detail/7aab11a7-6fff-4e4a-a480-b48ccc6bad87,bf392537-82b4-4d71-ace0-e7bea3b167fb,INSIGHT,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
60396cd69d482a45f48eaf27,Moorfields Eye Image Dataset Release 001,Platinum ,https://healthdatagateway.org/detail/208f79dc-2294-4370-8f16-0d0f7bec9d10,6bfe44ef-9532-4986-b8a2-9c2cda4a89cc,INSIGHT,HUB,"['GENERAL RESEARCH USE', 'RESEARCH SPECIFIC RESTRICTIONS', 'RESEARCH USE ONLY']",PROJECT SPECIFIC RESTRICTIONS
60396ea09d482a45f48eaf28,TRACK-COVID,,https://healthdatagateway.org/detail/d614f4fc-fae9-4775-86d9-4d4710017cf4,9e89af6b-bfa8-43dc-a2d4-5540c899a670,UNIVERSITY OF CAMBRIDGE,OTHER,[],[]
603cc7d35250307a72411bc0,North West London Coordinate My Care (NWL CMC),Gold ,https://healthdatagateway.org/detail/850f99cb-f091-4f10-86ee-06a3eaa7df53,c853b41b-fbd1-4896-b0fb-85303109fec4,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603cc7fa5250307a72411bc1,North West London Patient Index (NWL PI),Platinum ,https://healthdatagateway.org/detail/6a390359-1e26-470f-a4e5-bfb31a5ed643,1fe1e7bb-ef6e-4d89-9824-bb560afc81f0,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603cc7ff5250307a72411bc2,North West London population data (NWL POP),Silver ,https://healthdatagateway.org/detail/601f1504-2706-405b-94cb-8cd14231f434,1032850f-7631-4d9e-a760-b0532bffd21a,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d32782d88ebacb8be8043,International Severe Asthma Registry,Gold ,https://healthdatagateway.org/detail/5c7ae78d-53e6-427d-a3a9-52538f8342dc,9711e6cc-426c-4cef-afb3-64382f8d7ed4,BREATHE,HUB,GENERAL RESEARCH USE,[]
603d34182d88ebacb8be8044,North West London Accident and Emergency Data (NWL A&E),Gold ,https://healthdatagateway.org/detail/5b9b7964-615b-438a-b151-d2f884a24aee,721db252-8069-433d-bb6d-4b44b243d364,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34192d88ebacb8be8045,North West London Acute Patient level Data (NWL Acute PLD),Gold ,https://healthdatagateway.org/detail/f2268d4e-0149-4913-9832-0399960eecd4,0d5a40e6-52c0-43c4-bd9f-f2a803cc8ff6,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34202d88ebacb8be8046,North West London Admitted Patient Care Data (NWL APC),Gold ,https://healthdatagateway.org/detail/adce90ad-d576-4c98-9de9-dca19f7f4d41,788857b5-6a5b-4ec2-825e-d965e291cf45,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34222d88ebacb8be8047,North West London Adult Social Care Data (NWL ASC),Gold ,https://healthdatagateway.org/detail/535a0983-6618-4211-a939-ae2edfe26f9a,de9cf0f5-b26a-4363-9df8-3628a4aa6b6e,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34242d88ebacb8be8048,North West London COVID-19 Patient Level Situation Report (NWL COVID19 SITREP),Gold ,https://healthdatagateway.org/detail/04f22c93-53df-440a-a71a-50d6827450bc,ed08c844-343e-44fa-a02d-3ad5ecf25184,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34262d88ebacb8be8049,North West London Community Data (NWL COM),Gold ,https://healthdatagateway.org/detail/ce896b89-5f4a-407c-bb10-7eec51089458,65dad445-ed81-4005-9f5a-4f8a7164043e,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d342a2d88ebacb8be804a,North West London High Cost Drugs Data (NWL HCD),Gold ,https://healthdatagateway.org/detail/fc704af0-368b-4dd0-866f-753b6d1dccf8,75638d2c-556a-46b6-afcc-7ab425b34679,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34362d88ebacb8be804b,North West London Integrated Care Record (NWL ICR),Gold ,https://healthdatagateway.org/detail/f6e25ba4-4f7a-436e-a5f9-f0257d45a612,602d8093-6a1e-42cf-a89c-8bf0d47ecc8c,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34392d88ebacb8be804c,North West London Mental Health Data (NWL MH),Gold ,https://healthdatagateway.org/detail/5e19a471-64e3-4aa4-ac56-6901d5e39e28,2d3ec99a-a087-4355-8539-5a22cef58910,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d343b2d88ebacb8be804d,North West London Outpatient Care Data (NWL OP),Gold ,https://healthdatagateway.org/detail/3d51dc99-c44f-44ff-bdab-da205c5e394e,9f1df859-f1d0-4f1e-959e-affd05138a25,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d343d2d88ebacb8be804e,North West London Pathology (NWL PATH),Gold ,https://healthdatagateway.org/detail/38194ca7-57f5-40ff-b463-900e306cd40f,2c5f3ef6-53f8-42e6-a077-8718261df026,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34422d88ebacb8be804f,North West London Primary Care Events Data (NWL PCE),Gold ,https://healthdatagateway.org/detail/a9f4a852-a1f2-4041-bb33-3a50e6c43f8d,0f930154-0a0e-4bef-9464-59e657b904d6,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603d34442d88ebacb8be8050,North West London Primary Care Prescriptions Data (NWL PCP),Gold ,https://healthdatagateway.org/detail/48182af6-2ccd-44b2-92d5-69cc140e7d67,0fb33df6-ab36-4170-9fad-1eaf35a3a812,DISCOVER NOW,HUB,NO RESTRICTION,"['COLLABORATION REQUIRED', 'INSTITUTION SPECIFIC RESTRICTIONS', 'PROJECT SPECIFIC RESTRICTIONS', 'TIME LIMIT ON USE', 'USER SPECIFIC RESTRICTION']"
603e2cc023a831f00dc75ffe,Prospective Observation of Fibrosis in the Lung Clinical Endpoints,Gold ,https://healthdatagateway.org/detail/0715a950-3999-46d8-a646-6496866638a1,bb8de9d2-cc38-4c40-b104-ffd167f64f76,BREATHE,HUB,GENERAL RESEARCH USE,PROJECT SPECIFIC RESTRICTIONS
